DAY,O3,CO,NO,NO2,SO2,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG
21-Feb-19,19,1.06,126,69,5,12.2,18.2,6.3,64.8,90,39,1022.9,1023.9,1021.3,0,3.1,NE,22.5
22-Feb-19,28,0.8,103,62,5,11.7,15.5,6.3,74.2,85,49,1017.8,1023.5,1013.4,2.8,3.1,SSW,22.5
23-Feb-19,37,0.27,30,39,2,6.5,9.9,3.6,79,84,74,1017.7,1023.8,1012.4,3.2,19.1,NE,72.4
24-Feb-19,48,0.16,20,21,2,4.2,5.3,3.3,74.4,82,69,1026.5,1027.6,1023.8,0.2,23.2,NE,61.2
25-Feb-19,39,0.31,23,31,2,5.9,8.7,3.9,70.6,79,61,1023.1,1026.9,1020.6,0,12.1,NE,49.9
26-Feb-19,38,0.51,40,42,3,9.6,14.4,5.4,59.8,73,42,1017.5,1021,1012.8,0,5.4,NE,37
27-Feb-19,38,0.5,33,47,4,9.4,11.7,6.8,61.9,75,46,1017.3,1021.2,1012.8,0,9.4,NNE,51.5
28-Feb-19,40,0.34,19,43,3,9.9,13.3,6.3,61.6,79,46,1018.9,1021.8,1015.3,0,4,SW,24.1
1-Mar-19,31,0.47,32,58,3,12.6,17.8,6.6,64.2,83,42,1012.6,1015.3,1010,0,3.7,SSW,22.5
2-Mar-19,38,0.4,25,54,2,13.6,18.9,8.4,67.8,85,42,1009.2,1013,1007.2,0,4.1,SW,22.5
3-Mar-19,38,0.33,21,41,2,12.2,15.9,9.8,63.2,74,52,1017.1,1019.5,1012.9,0,6.4,NE,32.2
4-Mar-19,36,0.45,43,55,4,11.3,15.6,7.1,62.8,79,47,1017.8,1019.9,1016,0,2.9,S,19.3
5-Mar-19,33,0.58,56,58,3,13.2,17.4,7.7,68.2,86,47,1016.6,1018.6,1015.2,0,3.8,SSW,25.7
6-Mar-19,41,0.42,29,56,3,15.5,20.4,11.2,65,82,48,1020.7,1023.4,1018.1,0,3.3,SW,20.9
7-Mar-19,25,0.61,68,64,4,14.5,19.7,9.4,71.9,89,47,1023.4,1024.3,1022.5,0,2.3,SSW,17.7
8-Mar-19,23,0.75,82,65,5,14.4,19.7,9.6,72.7,89,45,1022.9,1023.7,1021.8,0.2,2.4,SW,17.7
9-Mar-19,28,0.44,38,62,3,15.1,19.8,10.2,61.6,79,41,1023.4,1025.1,1022.3,0,4,SSW,24.1
10-Mar-19,44,0.3,17,43,2,17,24.1,10.7,55.1,79,27,1021,1023.4,1017.5,0,4.2,SW,25.7
11-Mar-19,66,0.12,9,23,2,17.2,21.8,14.2,55.4,68,39,1013.8,1017.4,1010.9,0,6.5,SW,35.4
12-Mar-19,40,0.27,25,35,2,14.7,17.3,10.7,73.5,83,61,1005.7,1010.7,1002.7,0.6,6.8,S,35.4
13-Mar-19,41,0.28,22,36,2,9.4,11.4,6.5,70.8,85,61,1011.7,1016.5,1004.1,4.4,8.6,NNE,56.3
14-Mar-19,34,0.44,41,43,2,10.5,14.7,5.3,72,87,53,1011.5,1015.8,1006.1,9,4.4,SW,25.7
15-Mar-19,31,0.39,28,45,3,9.9,11.9,7.1,76.2,89,66,1010.8,1015.5,1006.5,12.6,2.9,WNW,19.3
16-Mar-19,32,0.67,65,53,4,13.4,19.3,5.8,60,83,35,1017.4,1018.9,1015.4,0,4,SW,37
17-Mar-19,37,0.68,58,54,4,14.9,20.3,8.7,64,86,40,1018.4,1019.8,1017.2,0,3,SSE,22.5
18-Mar-19,30,0.68,59,47,5,14.7,19.4,9.5,70.4,88,49,1016.7,1017.7,1015.4,0,3,SSE,17.7
19-Mar-19,37,0.47,37,48,5,14.5,19.2,9.5,71.7,88,53,1017.5,1019.5,1015.7,0,2.4,SW,17.7
20-Mar-19,23,0.75,62,47,3,15.1,18.2,10.6,68.9,83,56,1021,1023.6,1018.8,0,7.8,NNE,35.4
21-Mar-19,55,0.42,21,34,2,14.6,17.3,12.4,50.3,67,39,1024.6,1026.2,1022.4,0,16.4,NNE,59.5
22-Mar-19,51,0.5,24,37,2,13.4,16.3,11.2,53.1,61,47,1024.9,1027.1,1022.8,0,13.2,NE,51.5
23-Mar-19,52,0.44,26,44,2,14.7,18.2,10.5,50.4,62,41,1020.1,1022.8,1018.7,0,12.2,NE,46.7
24-Mar-19,54,0.38,22,39,2,13.6,16.3,10.7,46.1,63,36,1019.8,1021.2,1018.2,0,9.8,NNE,35.4
25-Mar-19,60,0.35,19,44,4,14.2,19.3,7.7,49.6,77,26,1014.1,1018.2,1010,0,3,SW,19.3
26-Mar-19,35,0.66,54,64,6,15.2,21.2,10.3,63.5,80,42,1011.6,1016.3,1009.1,0,2.6,N,19.3
27-Mar-19,32,0.65,42,50,3,14.3,17.7,10.8,62.9,81,51,1019.7,1021.6,1016.1,0,8.3,NE,35.4
28-Mar-19,53,0.38,22,35,3,11.7,13.2,9.7,62.2,70,51,1019.7,1021.3,1018.5,0,15.3,NE,49.9
29-Mar-19,63,0.33,21,29,2,10.8,13.2,9.5,52.7,59,44,1019,1020.3,1018.1,0,21.4,NE,64.4
30-Mar-19,62,0.36,23,35,2,11.3,13.3,8.7,46.5,55,34,1016.8,1019.1,1014.2,0,16.9,NNE,56.3
31-Mar-19,57,0.31,22,38,2,13.3,16.1,10.8,46,55,37,1013.7,1014.7,1012.6,0,11.1,NNE,51.5
1-Apr-19,44,0.51,28,50,2,15.4,18.7,11.2,46.3,58,35,1013.9,1015.5,1012.6,0,7.8,NNE,37
2-Apr-19,55,0.47,25,47,2,15.6,19.6,11.5,46.5,56,32,1016.1,1017.4,1014.6,0,11.9,NE,48.3
3-Apr-19,56,0.5,24,48,2,14.2,18.2,11,45.5,56,40,1016.3,1017.5,1015.1,0,7.5,NE,37
4-Apr-19,60,0.38,20,46,3,13.9,17.9,10.7,57.8,74,41,1015.8,1017.3,1014.7,0,5.4,NNE,29
5-Apr-19,49,0.55,32,49,3,14.2,17.1,10.7,70.8,87,55,1012.4,1015.4,1006.7,5.4,3.9,N,24.1
6-Apr-19,45,0.37,23,41,2,13.6,14.7,12.7,83.8,89,78,1006,1008.4,1004.1,10.6,8.5,NE,54.7
7-Apr-19,58,0.3,14,41,3,15.2,19.3,10.9,72.4,87,56,1009.5,1011,1007.8,1,3.4,SW,24.1
8-Apr-19,39,0.33,20,47,2,13.3,15.4,11.4,84.6,90,75,1004.7,1008.7,1001.9,31.8,3.5,SSW,29
9-Apr-19,71,0.2,11,30,2,14.3,16.6,12.6,66.7,80,57,1003.3,1005.2,1001.5,0.2,9.1,W,49.9
10-Apr-19,63,0.22,12,32,2,16.3,20.4,13.2,64.6,80,52,1007.5,1010.9,1004.8,0.2,6.6,W,37
11-Apr-19,62,0.29,15,36,2,17.1,20.7,13.2,62.3,77,44,1012.2,1013.5,1010.4,0.2,3.9,SSW,25.7
12-Apr-19,30,0.43,29,53,2,15.1,19.1,12.3,79.1,88,62,1012.8,1014.8,1011.2,16.4,2.6,W,24.1
13-Apr-19,24,0.58,43,62,2,13.3,15.3,10.3,77.5,90,67,1011.5,1013,1010.1,4.6,2,NNE,17.7
14-Apr-19,37,0.8,74,45,4,14.2,18.6,9.1,75.4,92,54,1011,1012.6,1009.9,0.2,2.6,SSW,24.1
15-Apr-19,27,0.47,33,53,3,13.2,17.1,10.5,79.4,89,60,1012.2,1014,1010.8,36.4,3.8,WNW,30.6
16-Apr-19,48,0.49,28,43,2,13.8,17.4,10,61.1,90,45,1016.9,1018.4,1013.7,0,7.8,NE,45.1
17-Apr-19,25,0.69,66,56,5,13.6,18.7,8.9,72.9,85,55,1017.3,1018.3,1016.3,7,2.4,N,25.7
18-Apr-19,32,0.7,57,57,4,13.7,17.2,9.9,63.1,86,45,1020.8,1023.9,1017.8,0.2,5.7,NE,30.6
19-Apr-19,40,0.53,32,50,2,13.8,18.1,10.7,58.9,75,38,1023.9,1025.6,1022.4,0,5.7,NE,32.2
20-Apr-19,38,0.53,37,52,2,12.9,16.2,10,62.6,86,51,1024.8,1027.7,1022,0.8,8.3,NE,33.8
21-Apr-19,57,0.36,20,45,2,13.4,17.6,8,55.3,75,39,1024.5,1027,1022.2,0,3.6,N,22.5
22-Apr-19,43,0.5,43,57,4,14.5,18.2,8.8,50.9,78,31,1021.7,1023,1019.7,0,2.7,NNE,16.1
23-Apr-19,34,0.55,43,71,5,16,19.1,11.6,59.3,72,38,1022.2,1024.2,1020.3,0,2.4,NNE,20.9
24-Apr-19,18,0.69,53,79,5,17.2,20.4,14,66.9,81,48,1023.3,1025.3,1021.5,0,2.1,SW,19.3
25-Apr-19,18,0.77,70,71,6,17.6,22,12.5,68.6,84,49,1022.4,1024.2,1020.3,0,2.5,SW,19.3
26-Apr-19,38,0.45,34,57,7,19.2,23.5,14.3,69.7,86,55,1018.9,1020.5,1016.6,0,2.4,SSW,17.7
27-Apr-19,32,0.54,47,50,4,20.2,25.8,14.3,62.8,87,41,1014.2,1016.5,1012.1,0,2.6,SW,22.5
28-Apr-19,7,0.49,38,56,3,19.6,23.8,15.6,70.3,87,51,1012.6,1013.5,1011.4,0,3.4,SW,29
29-Apr-19,0,0,0,0,0,19.2,23.4,14.7,60,91,35,1012,1013.2,1010.8,0,4.1,SW,24.1
30-Apr-19,0,0,0,0,0,18.7,22.1,14.1,56.9,77,47,1011.2,1012.4,1010.1,0,4.4,SSW,25.7
1-May-19,0,0,0,0,0,17.1,22.1,12.7,51.9,70,30,1011.3,1012.3,1010.4,0,3.6,W,30.6
2-May-19,0,0,0,0,0,17.3,21.8,11.2,58,78,37,1012,1013.5,1010.7,0,3.9,SSW,25.7
3-May-19,76,0.27,11,32,3,18.6,22.6,13,60.6,81,43,1013.6,1015,1011.9,0,4.3,SSW,27.4
4-May-19,48,0.26,21,49,3,16.5,17.4,15,72,80,61,1010.4,1012.6,1006.6,1.2,3.1,SSW,27.4
5-May-19,63,0.28,18,37,2,18.9,24.4,14.1,70.3,85,46,1005.7,1007.7,1004.2,0,7.2,SSW,46.7
6-May-19,62,0.2,17,32,3,18,22.8,14.3,60.7,83,34,1007.7,1010.2,1005.5,0,6.3,W,35.4
7-May-19,72,0.2,11,26,3,16.8,21.1,13.7,54.7,68,39,1012,1014.9,1009.9,0,6.5,W,41.8
8-May-19,53,0.28,27,41,3,16.6,20.6,13.9,59,71,45,1015.9,1016.7,1014.8,0,3.8,SSW,25.7
9-May-19,50,0.32,30,43,3,17.2,20.3,13.3,65.5,77,52,1012.8,1015,1009.7,0,4.8,SSW,29
10-May-19,49,0.3,13,34,3,19,22.9,16.1,63.6,87,49,1009.9,1012,1008.7,0,4.4,W,22.5
11-May-19,21,0.33,28,39,3,18.8,22.7,15.3,74.3,87,60,1015.3,1017.7,1011.9,0,3.4,SW,24.1
12-May-19,20,0.39,24,36,2,19.5,23.8,14.9,66.9,86,50,1016,1017.4,1013.2,0,3.4,SSW,29
13-May-19,17,0.4,26,51,3,19.6,23,17.2,60.5,71,47,1013.3,1015,1010.7,0,2.9,SW,17.7
14-May-19,17,0.43,31,49,2,19,22.4,15.8,68.3,81,54,1010.2,1011.2,1009.4,0.4,3.8,S,30.6
15-May-19,18,0.4,26,46,3,18.4,21.9,14.8,65.8,86,45,1010.2,1011.1,1009.2,0,3.2,SSW,24.1
16-May-19,21,0.34,26,40,3,18.7,22.8,13.8,65.2,85,50,1009,1010,1007.9,0,3.8,SSW,25.7
17-May-19,18,0.5,34,57,4,18.7,24.3,14.4,70,87,52,1008.5,1009.9,1007.1,0.6,2.5,SSW,24.1
18-May-19,19,0.46,39,44,5,20.9,25.3,14.4,60.9,87,45,1010.6,1011.9,1009.2,0,3.4,SSW,25.7
19-May-19,24,0.38,21,43,2,21.4,25.2,17.6,57,79,40,1010.1,1011.8,1008.4,0,3.8,SW,25.7
20-May-19,19,0.4,24,55,4,20.2,23.7,16.8,69.9,88,57,1012.4,1014.6,1009.2,0,2.2,SSW,19.3
21-May-19,19,0.43,37,50,8,21.8,25.5,17.6,59.1,88,40,1013.6,1014.3,1012.3,0,2.8,SW,22.5
22-May-19,13,0.55,48,66,7,21.3,26.6,15.8,51,70,33,1013.9,1015.8,1011.9,0,2.4,S,17.7
23-May-19,24,0.36,24,47,8,22,26.3,18.2,53.9,68,40,1010.5,1012.6,1008.5,0,4.1,SSW,22.5
24-May-19,28,0.28,16,37,4,21.8,25.9,18.3,54.3,70,40,1010.3,1012.5,1008.5,0,4,W,24.1
25-May-19,28,0.26,15,36,4,21.9,26.2,17,56.5,77,42,1014.3,1016.3,1012.1,0,4.3,SSW,24.1
26-May-19,25,0.32,19,47,7,22.2,26.7,18.1,57.1,69,45,1015.7,1016.3,1014.8,0,3,WSW,20.9
27-May-19,14,0.59,43,69,7,22.1,27.2,18.3,60.2,74,40,1014.3,1017.1,1012,0,2.8,SSW,24.1
28-May-19,18,0.48,42,49,6,22.2,26.7,17.3,62.7,74,45,1011.3,1012,1010.2,0,4.3,SSW,30.6
29-May-19,21,0.29,19,38,4,22.7,28.1,17.3,57,75,37,1014.1,1015.9,1011.6,0,3.9,SSW,29
30-May-19,20,0.38,28,46,5,24.4,29.3,18.1,51.7,76,36,1017,1018.3,1015.5,0,3.8,SSW,24.1
31-May-19,16,0.49,48,54,6,25,30.2,19.2,48.1,69,33,1014.6,1015.8,1012.8,0,3.5,SSW,24.1
1-Jun-19,27,0.22,15,36,4,22.6,26.5,19.3,59.4,79,45,1013.7,1014.3,1012.8,0,4.2,SSW,25.7
2-Jun-19,28,0.15,11,29,5,22.2,25.7,19.7,54.8,74,46,1013.5,1014.6,1012.4,0,4.5,SSW,25.7
3-Jun-19,27,0.2,16,34,5,21.7,24.7,17.9,52.9,64,42,1014.3,1015.3,1013.2,0,4.3,W,29
4-Jun-19,29,0.27,15,33,4,21.3,24.8,18.3,61.9,73,52,1013.6,1014.5,1012.8,0,4.4,SSW,25.7
5-Jun-19,27,0.25,17,35,3,22.4,26.6,18.2,62.2,76,48,1013.2,1014.3,1012.4,0,3.7,SSW,25.7
6-Jun-19,25,0.31,20,43,5,23.6,27.8,18.7,62,81,47,1015.6,1016.6,1013.8,0,3.6,SSW,20.9
7-Jun-19,21,0.45,33,53,4,25.3,30.2,20.4,59.5,75,45,1017,1018.1,1015.8,0,3.2,SSW,20.9
8-Jun-19,15,0.58,47,61,4,28.2,34.3,21.5,48.6,71,25,1016.4,1017.7,1015.2,0,3.8,NE,25.7
9-Jun-19,15,0.45,37,50,4,28.7,33.2,23.3,45.8,64,34,1013.7,1015.4,1012,0,8.6,NE,43.5
10-Jun-19,21,0.36,27,41,2,26.3,29,23.9,52.3,65,43,1011,1013,1009.3,0,9.1,NE,41.8
11-Jun-19,21,0.38,17,43,2,25.5,30.3,21.5,60.9,78,44,1010.5,1011.9,1009.2,0,3.5,E,32.2
12-Jun-19,16,0.45,30,50,3,26.1,30.6,21.1,60.9,79,44,1012.4,1014.3,1010.7,0,3,SSW,19.3
13-Jun-19,20,0.39,25,51,4,27.7,32.1,22.9,56.5,69,42,1014.6,1015.5,1013.4,0,3,WSW,20.9
14-Jun-19,15,0.55,43,66,7,28.9,33.4,22.3,47.5,65,36,1013.6,1014.8,1012.5,0,3.4,SW,19.3
15-Jun-19,16,0.47,30,53,3,29.7,33.6,26.2,43.8,55,32,1011.3,1012.8,1009.5,0,8.2,NNE,33.8
16-Jun-19,20,0.23,16,35,2,28.7,32.7,25.1,49,63,39,1010.6,1011.8,1009.1,0,6,NE,30.6
17-Jun-19,22,0.28,14,44,3,27.7,31.7,23.6,51.8,66,38,1010.8,1011.9,1009.3,1,2.8,SW,19.3
18-Jun-19,18,0.5,23,57,3,26.8,32.7,23.2,55,72,39,1012.2,1013.3,1011.2,0.4,3.1,ESE,32.2
19-Jun-19,17,0.5,26,60,4,25.6,30.6,21.8,61.6,77,45,1011.6,1013.1,1010.6,1.2,2.8,WNW,30.6
20-Jun-19,21,0.44,25,53,4,26.8,30.8,22.6,57.7,73,47,1011.3,1012.3,1010.5,0,3.3,SSW,20.9
21-Jun-19,21,0.5,30,59,4,27.9,31.9,22.8,54.1,70,43,1012.3,1013.3,1011.2,0,3.4,NNE,24.1
22-Jun-19,13,0.61,37,62,3,30.1,35.2,23.7,43.9,66,32,1013.5,1014.1,1012.5,0,5.1,NNE,25.7
23-Jun-19,18,0.33,20,47,3,30.1,34.8,24.4,43.6,55,35,1013.6,1014.5,1012.3,0,3.6,SW,20.9
24-Jun-19,19,0.39,25,59,4,30.1,34.5,24.9,50.3,69,36,1010.2,1012.2,1008.6,0,3.8,WSW,19.3
25-Jun-19,21,0.4,20,40,2,29.4,31.9,26.6,50.8,63,42,1012.3,1014,1010.2,0,11.1,NE,49.9
26-Jun-19,20,0.4,23,36,2,28.9,32.2,25.9,55.2,65,46,1014.2,1015,1013.2,0,12.9,NNE,46.7
27-Jun-19,21,0.45,24,39,2,29.1,32.4,25.9,50.5,66,38,1012.2,1013.8,1010.2,0,9.8,NE,37
28-Jun-19,22,0.46,25,55,2,30.7,35.1,25.2,40,59,26,1008.4,1010.1,1006.9,0,6.8,NE,33.8
29-Jun-19,18,0.31,22,37,2,27.6,30.6,24.1,50.3,60,41,1012.3,1015,1009.2,0,13.7,NE,45.1
30-Jun-19,19,0.19,16,24,3,25.8,28.9,23.2,43.5,61,33,1016.8,1017.7,1015,0,15.2,NE,51.5
1-Jul-19,20,0.34,24,35,2,26.8,30.2,23.1,44.4,57,33,1015.2,1017.3,1012.8,0,13.7,NE,62.8
2-Jul-19,24,0.34,20,45,2,28.1,33.4,22.6,46.9,72,26,1011,1012.7,1009.5,0,5.6,NNE,35.4
3-Jul-19,21,0.34,31,57,4,28.3,33,22.4,47.4,69,33,1011,1012,1010.3,0,3.2,SW,19.3
4-Jul-19,17,0.57,43,67,4,31.1,36.4,23.1,36.4,61,26,1012.5,1014.1,1011.4,0,6.3,NE,32.2
5-Jul-19,21,0.42,35,54,3,30.4,35.3,26.2,49.7,72,37,1012,1013.8,1010.1,0,4.1,NE,22.5
6-Jul-19,19,0.28,25,53,2,29.3,32.9,25.8,52.6,71,43,1010.8,1011.4,1009.9,0,3.7,SW,27.4
7-Jul-19,22,0.27,18,43,4,30.2,35.1,24.1,42.7,58,31,1009.4,1011.1,1007.7,0,3.8,SSW,22.5
8-Jul-19,20,0.36,26,53,5,31.2,36.4,25.3,45,59,34,1008.7,1010.4,1007.5,0,3.9,SSW,24.1
9-Jul-19,21,0.38,28,54,3,30.5,34.8,27.1,51,67,38,1009.9,1011.6,1008.4,0,3.5,SSW,22.5
10-Jul-19,23,0.27,19,46,4,31.3,35.6,26.8,49.1,64,35,1006.9,1008.7,1003.4,0,4.7,SSW,30.6
11-Jul-19,21,0.38,21,35,2,24.9,28,21.7,60.2,71,51,1007.3,1011.4,1001.4,0,10.6,NE,45.1
12-Jul-19,23,0.26,17,35,2,25.2,29,21.3,49.4,61,36,1011.4,1012.4,1010.5,0,4.9,SSW,29
13-Jul-19,27,0.21,13,32,3,25.7,29.3,22.4,62.1,80,47,1009.4,1011.4,1005.7,0,5,SSW,29
14-Jul-19,20,0.2,13,24,2,25.7,30.8,23.3,65.2,81,50,1005,1007.5,1002.8,0.2,5.3,NE,32.2
15-Jul-19,21,0.23,14,31,2,24.8,28,22.9,64.2,73,52,1008.2,1010,1007.2,0,4.6,SSW,25.7
16-Jul-19,23,0.32,17,34,3,25,29.5,21.1,59.7,76,41,1006.1,1007.8,1004.4,0.6,7,NE,32.2
17-Jul-19,21,0.37,21,36,2,24.6,28,20.9,56.5,77,43,1007,1009.7,1004.4,0,6.7,NNE,38.6
18-Jul-19,22,0.43,26,49,2,26.3,30.3,20.9,47,64,35,1011.1,1013,1009.4,0,4.2,NE,30.6
19-Jul-19,19,0.54,40,57,3,27.4,31.8,21.4,40,62,28,1013.4,1014.9,1012.5,0.2,6.6,NE,35.4
20-Jul-19,19,0.33,22,43,2,28,32.3,23.9,40.6,59,27,1015.3,1016.8,1014.3,0,6.7,NE,32.2
21-Jul-19,18,0.28,20,42,2,28.7,32.8,22.7,38.2,53,27,1016.1,1016.6,1015.3,0,8.8,NE,45.1
22-Jul-19,23,0.41,27,52,2,29.5,33.2,25.3,41.2,50,34,1014.6,1016.1,1012.5,0,8.3,NNE,40.2
23-Jul-19,22,0.48,28,57,2,30.1,33.8,26.4,41,53,29,1011.2,1012.6,1010,0,7.6,NNE,33.8
24-Jul-19,20,0.43,22,44,2,28.3,32.6,24.8,51.5,59,36,1011.4,1014.4,1009.8,0,7.3,NE,32.2
25-Jul-19,34,0.45,31,43,2,27.5,31.1,23.9,44.6,62,34,1014.8,1015.5,1013.9,0,9.1,NNE,38.6
26-Jul-19,41,0.61,34,55,2,28.6,33.1,22.5,41.3,54,30,1011,1014.1,1008.3,0,6.4,NNE,30.6
27-Jul-19,57,0.4,26,51,3,29.1,33.9,23.2,46.2,62,32,1006.8,1008.2,1004.9,0,3.3,W,24.1
28-Jul-19,68,0.36,21,49,4,29.2,34.9,24.4,47.8,61,35,1005.9,1007.1,1004.1,0,3.9,SSW,24.1
29-Jul-19,52,0.31,18,39,7,30.4,36.2,23.8,46.1,62,28,1003.3,1004.5,1002.1,0,4.4,W,25.7
30-Jul-19,50,0.3,20,39,5,29.8,34.7,25.9,54.9,70,35,1005.6,1007.7,1004.1,0,3.5,W,24.1
31-Jul-19,40,0.45,22,51,2,29.5,32.7,26,55,64,44,1008.1,1009,1006.7,0,3.5,WSW,32.2
1-Aug-19,32,0.61,34,59,3,31.6,36.3,25,44.7,66,34,1008.9,1009.9,1007.9,0,5.6,NE,30.6
2-Aug-19,51,0.5,25,55,2,31.2,35.7,27.7,51.2,68,42,1009.6,1010.6,1008,0,4.5,NE,27.4
3-Aug-19,58,0.32,16,47,3,30.9,35.8,26.9,51.6,68,36,1005.9,1007.9,1003.9,0,4,SSW,24.1
4-Aug-19,65,0.25,13,32,3,29.8,35.2,26.5,49.1,64,32,1007.4,1010.9,1004,0,6.6,NE,33.8
5-Aug-19,61,0.44,24,40,2,27.4,30.4,24.4,47.4,67,40,1012.2,1013.8,1010.7,0,9.2,NE,38.6
6-Aug-19,52,0.49,30,48,2,27.3,31.3,23.1,42,55,34,1014.2,1015.2,1013.3,0,8.2,NNE,38.6
7-Aug-19,44,0.45,48,59,2,28.4,32.9,22.7,37.1,54,27,1013.7,1014.8,1012.8,0,8.3,NE,43.5
8-Aug-19,53,0.47,26,58,3,29.2,34.8,23.1,44.4,67,30,1011.5,1012.9,1010,0,4.4,ENE,32.2
9-Aug-19,28,0.6,54,68,3,30.9,36.2,23.3,35.5,52,26,1009.7,1010.7,1008.3,0,5.4,NE,30.6
10-Aug-19,50,0.4,29,52,2,31.7,35.4,27.8,37.4,46,31,1010.8,1011.7,1009.5,0,11.3,NNE,51.5
11-Aug-19,67,0.29,20,37,2,31.2,34.7,27.8,34.9,47,24,1010.9,1011.9,1009.9,0,11.3,NNE,45.1
12-Aug-19,67,0.31,20,38,2,30,35.1,26.9,39.9,50,30,1009.2,1010.5,1007.7,0,7.1,NE,38.6
13-Aug-19,68,0.42,20,43,2,29.8,35.1,25.4,43.2,54,32,1007.6,1008.5,1006.5,0,5,NE,33.8
14-Aug-19,71,0.29,14,35,2,29.1,34.7,25.1,52.3,74,28,1006.5,1007.5,1005.1,0,3,W,22.5
15-Aug-19,65,0.24,12,33,2,29,33.7,25.2,55.9,72,41,1007.6,1010.1,1006,0,3.3,W,20.9
16-Aug-19,61,0.27,15,38,2,28.7,32.8,25.6,57,74,41,1010.2,1011.4,1008.8,0,3.2,NNE,29
17-Aug-19,60,0.24,15,31,2,27.6,33,24.3,51,64,36,1012.2,1014.6,1010.7,0,6.5,NE,33.8
18-Aug-19,66,0.28,16,30,2,26.6,30.1,23.4,45,60,34,1014.9,1015.5,1014.2,0,9.2,NE,35.4
19-Aug-19,53,0.37,33,47,2,27,30.7,23.7,42,54,32,1015.3,1016,1014.7,0,10.2,NE,38.6
20-Aug-19,52,0.36,41,46,2,27.3,30.9,24.5,41.7,53,30,1016.4,1017.4,1015.4,0,10.5,NNE,41.8
21-Aug-19,49,0.35,39,46,2,28.3,32.4,24.2,44.8,60,33,1015.5,1016.4,1014.4,0,8.4,NE,37
22-Aug-19,58,0.38,26,47,2,30.5,34.2,26.7,42.6,53,31,1015.2,1016,1014.3,0,9.4,NE,38.6
23-Aug-19,66,0.38,28,45,2,30.6,33.8,27.9,39.9,46,29,1014.9,1016.4,1013.3,0,13.5,NE,49.9
24-Aug-19,57,0.34,29,50,2,30.9,34.1,27.3,42.8,51,38,1013.6,1014.7,1012.2,0,8.8,NE,38.6
25-Aug-19,66,0.27,16,36,2,30.5,34.4,26.7,44.2,57,35,1012.5,1013.4,1011.7,0,7.4,NE,38.6
26-Aug-19,61,0.37,19,43,3,31.4,36.3,26.8,42.9,51,35,1012.4,1013.7,1011.4,0,5.5,NE,32.2
27-Aug-19,53,0.4,27,46,2,30.2,34.2,27.3,41.7,51,31,1014.2,1015.3,1013,0,8.2,NE,40.2
28-Aug-19,52,0.4,36,47,2,28.9,32.1,25.2,39.5,48,31,1014.3,1015.2,1013.3,0,9.6,NE,46.7
29-Aug-19,53,0.44,29,50,2,28.4,32.8,24.7,33.5,50,22,1014.5,1015.2,1013.7,0,6.7,NE,35.4
30-Aug-19,47,0.55,35,53,2,27.7,31.4,22.6,40.3,52,30,1014.6,1015.7,1013.7,0,10.2,NE,46.7
31-Aug-19,53,0.36,27,44,2,26.9,30.6,24.1,42.1,50,30,1012.7,1014.1,1011.7,0,10.1,NNE,43.5
1-Sep-19,56,0.29,17,36,2,27,31.3,23.8,39.1,56,27,1011.4,1012.4,1010.5,0,5.5,NNE,32.2
2-Sep-19,41,0.49,28,54,2,27.9,32.7,22.8,35.2,46,26,1011.6,1012.2,1010.6,0,5.9,NE,40.2
3-Sep-19,32,0.63,51,66,3,27.6,32.3,22.2,34,47,26,1011.5,1012,1010.6,0,5.3,NE,32.2
4-Sep-19,48,0.49,54,63,3,27.6,31.2,23.6,38.2,48,29,1010.2,1011.5,1008.7,0,8.1,NNE,40.2
5-Sep-19,61,0.46,22,44,2,26.8,30.3,24,52.8,61,44,1009.5,1011,1008.4,0,7.2,NE,37
6-Sep-19,57,0.45,22,46,2,26.9,30.5,24.1,46.9,63,37,1013,1014.9,1010.8,0,8.9,NE,37
7-Sep-19,54,0.52,24,44,2,26.4,30.8,22.8,41.9,54,36,1014.6,1015.6,1013.4,0,7,NE,29
8-Sep-19,51,0.45,23,51,2,26.3,31.1,21.1,42.5,54,33,1014.9,1015.6,1014,0,3.3,NE,22.5
9-Sep-19,48,0.44,26,51,2,26.2,30.9,22.2,46.4,59,36,1013.5,1014.8,1011.5,0,3.7,NE,30.6
10-Sep-19,45,0.51,38,52,2,25.8,31.1,21.7,47.2,54,39,1013.1,1014.7,1011.8,0,4,NNE,24.1
11-Sep-19,47,0.41,21,45,2,25.7,30.6,22.7,49.7,62,38,1016.1,1018.5,1013.6,0,5.3,NE,33.8
12-Sep-19,41,0.47,29,49,2,25.9,30.3,21.8,49.9,61,38,1018.6,1019.9,1017.4,0,5.9,NNE,32.2
13-Sep-19,50,0.39,23,39,2,24.8,27.3,21.2,48.8,71,37,1018.4,1019.4,1017.4,0,12.6,NNE,49.9
14-Sep-19,67,0.4,23,44,2,26,29.1,23.3,33.5,40,26,1018.4,1019.5,1017.3,0,12.5,NNE,51.5
15-Sep-19,69,0.31,19,37,2,25.6,28.8,23.2,41.5,53,34,1019.5,1020.7,1018.5,0,13.2,NE,51.5
16-Sep-19,51,0.53,23,47,2,25.1,30.1,20.9,47.5,60,36,1016.4,1018.7,1014.6,0,4.2,NNE,29
